location,behaviour,temperature,humidity,noise_db,light_intensity,motion_level
Dorm Room,sleeping,27.36,69.49,17.46444492,107.4173978,-1.95
Cafe,eating,30.72,76.88,74.34791995,463.7448082,4.55
Dorm Room,sleeping,23.19,66.47,32.11402782,,1.21
Library,studying,26.58,50.42,42.10342122,378.7427287,1.67
Dining Room,eating,30.07,65.11,73.16256538,517.3688289,3.64
Meeting Room,stressed,29.71,58.02,90.05657133,422.6851226,9.76
Cafe,eating,28.91,53.7,56.52780443,284.6787898,3.32
Cafeteria,eating,29.41,47.66,72.6168166,318.5932435,3.37
Dining Room,eating,30.71,84.15,41.68734675,453.9605572,1.81
Study Room,studying,27.64,57.06,64.00198252,394.90472,4.79
Office,stressed,36.1,,101.5429025,512.9886436,9.72
Bedroom,sleeping,22.94,51.83,31.25839869,44.45920402,-0.56
Bedroom,sleeping,26.11,53.93,18.15823378,,4.06
Park,sleeping,21.72,78.32,25.52904905,35.6655784,-1.06
Cafe,studying,28.32,55.91,60.73272383,426.3607291,1.97
Street,walking,31.61,75.27,85.23099999,547.4875407,8.02
Library,studying,27.91,46.85,49.27223894,697.2487516,3.91
Dorm Room,sleeping,28.09,71.05,25.49108715,,0.72
Bedroom,sleeping,27.23,68.8,16.38762798,,-0.73
Dining Room,eating,29.71,79.48,55.65581869,512.4346666,4.1
Cafeteria,eating,24.26,72.18,81.77342053,572.2596745,5.85
Cafeteria,eating,24.12,51.29,88.52059678,492.3086539,4.1
Street,stressed,29.7,80.38,83.23954667,930.3301627,2.29
Bedroom,sleeping,25.41,68.59,37.66629644,16.89293643,0.02
Meeting Room,stressed,27.32,71.59,94.85739736,330.1325455,5.08
Street,walking,26.69,,71.46112365,465.0578395,5.89
Park,walking,28.02,84.16,74.1882624,777.7832851,8.26
Dining Room,eating,24.8,59.88,57.538172,600.3785593,6.43
Dorm Room,sleeping,28.65,45.65,40.15799916,53.35605025,-0.29
Cafeteria,eating,24.02,74.57,66.41389077,572.4403402,5.67
Study Room,studying,30.49,55.68,58.46110309,358.3423262,4.22
Cafe,eating,26.01,81.22,56.40913689,277.5589079,7.35
Bedroom,sleeping,24.67,67.57,38.14750075,114.7983778,3.59
Outdoor Campus,walking,27.64,57.6,78.37018835,579.8607449,8.59
Cafe,studying,26.78,53.89,44.20371646,614.727684,2.71
Cafeteria,eating,30.53,82.87,83.06371823,539.862998,3.15
Dorm Room,sleeping,27.94,74.81,28.56896429,,0.7
Cafe,eating,26.88,68.52,51.0107546,408.4407469,3.94
Study Room,studying,29.08,59.02,47.07688395,419.3442941,3.62
Cafeteria,eating,28.19,73.85,57.40149154,527.6035659,5.23
Street,eating,30.2,71.61,44.59264677,573.3403977,4.36
Cafe,eating,34.84,71.64,60.42263338,305.6750872,2.25
Cafe,eating,32.72,63.54,92.86875715,263.2704912,2.59
Dorm Room,sleeping,24.94,57.04,26.96392369,151.4335119,0.82
Street,walking,34.01,62.65,88.79482353,606.3876808,8
Cafeteria,eating,35.27,46.16,59.39987698,476.0606814,5.12
Bedroom,sleeping,24.02,62.97,22.1034546,87.30128574,1.41
Meeting Room,stressed,28.28,88.3,82.33355817,609.1761809,6.35
Outdoor Campus,walking,26.75,,68.02542983,827.1658304,9.13
Outdoor Campus,walking,34.02,75.59,90.11135458,625.3957885,10.38
Library,studying,25.17,55.08,40.11799619,349.2861741,2.45
Crowded place,stressed,32.96,81.36,105.284367,344.1743056,8.24
Dining Room,eating,28.17,78.56,62.01016539,420.8976713,4.05
Outdoor Campus,walking,32.82,63.72,75.56840417,961.6705096,9.44
Cafeteria,eating,28.75,55.29,82.21543552,322.9019917,5.41
Library,studying,26.02,51.98,41.43635986,310.0948348,2.91
Office,stressed,31.98,74.46,104.7113252,,2.36
Bedroom,sleeping,25.45,67.37,26.08073679,27.13405884,0.44
Library,studying,29.83,45.61,55.15349151,531.0063498,-1.09
Dorm Room,sleeping,23.74,61,20.97920736,81.87977443,1.71
Park,walking,24.79,56.78,84.20918636,513.9533273,7.3
Bedroom,sleeping,27.52,71.72,23.74010278,132.0264999,1.05
Dining Room,eating,25.98,74.72,89.23129187,360.5067544,4.92
Park,walking,30.29,56.76,88.31505157,778.4752963,9.8
Crowded place,stressed,27.05,67.31,85.51684498,441.8761974,7.66
Dining Room,eating,27.03,86.54,88.53968124,649.1520057,3.34
Cafe,studying,27.01,43.8,23.75556386,643.760896,3.87
Park,walking,25.12,81.74,,454.2113405,11.55
Cafeteria,eating,23.61,62.57,,549.1914004,4.32
Library,studying,25.6,39.58,41.89752577,381.3556213,-0.07
Office,stressed,29.45,58.45,94.75523828,524.6657114,6.16
Bedroom,sleeping,24.86,57.34,20.91646533,161.0248558,1.65
Bedroom,sleeping,22.27,45.09,28.02562962,9.664467238,-1.92
Street,walking,33.75,,65.6366018,948.230681,10.63
Cafe,studying,29.3,46.65,29.03243098,430.1744441,0.2
Street,walking,35.38,52.2,53.56690261,825.0670319,6.59
Bedroom,sleeping,21.66,,22.3848678,29.89334051,-0.26
Office,stressed,33.95,58.83,68.8064918,443.2568262,8.2
Dorm Room,sleeping,27.56,65.31,27.16554501,103.4180296,1.14
Library,studying,26.43,45.47,65.18286493,284.7089514,5.54
Outdoor Campus,walking,28.32,54.59,,737.1574287,8.63
Study Room,studying,28.65,42.4,55.84436297,379.7331613,3.46
Park,walking,31.96,80.78,67.70269147,517.5945461,12.52
Cafe,eating,30.12,59.86,64.64754637,345.269805,4.09
Cafe,eating,23.3,67.02,74.85854855,513.1537439,3.03
Traffic,stressed,30.18,,74.18424373,918.7972007,7.51
Outdoor Campus,walking,30.57,,104.6555323,662.4574447,5.83
Street,walking,27.67,73.03,80.42761319,926.6191804,9.11
Library,studying,27.75,42.95,58.46133872,316.1070821,2.68
Bedroom,sleeping,25.49,62.13,24.25707987,170.2364707,-0.36
Office,stressed,28.39,,88.95736253,738.6124644,4.28
Dorm Room,sleeping,26.85,63.42,31.16373841,99.88195102,3.3
Study Room,studying,29.41,,65.35393357,495.1079377,4.28
Cafe,studying,24.03,38.91,55.20630816,266.1242392,3.5
Cafe,studying,25.73,56.45,45.32780886,333.8920158,-1.45
Outdoor Campus,walking,29.54,53.27,54.85458238,681.8305767,5.41
Cafeteria,eating,27.79,63.73,63.92217875,472.878733,3.62
Dorm Room,sleeping,22.46,64.48,32.38569655,50.91997663,0.51
Office,stressed,34.91,73.09,109.8771038,489.6834241,4.73
Cafeteria,eating,25.92,53.14,68.11721055,506.4551757,2.93
Street,walking,26.52,,68.49426213,558.4638513,5.25
Study Room,studying,24.4,50.89,49.75053377,549.2112169,2.66
Study Room,studying,24.4,54,67.25405328,450.5034229,1.65
Traffic,stressed,28.69,65.11,84.9949181,,5.83
Study Room,studying,27.38,39.61,55.79698105,412.0334768,1.73
Dorm Room,sleeping,23.33,61.13,30.87676611,-18.89515364,0.79
Office,stressed,35.31,95.25,94.83132029,328.2692684,3.61
Outdoor Campus,walking,27.59,81.28,71.37402826,927.2240305,5.2
Outdoor Campus,walking,32.62,82.97,90.19330867,740.307515,7.48
Bedroom,sleeping,27.62,52.99,40.22887004,11.52167749,4.48
Outdoor Campus,walking,28.38,65.07,89.63014221,659.1001678,9.81
Cafe,eating,33.37,66.75,86.43404485,515.6745794,3.54
Office,stressed,37.44,62.3,83.68853466,324.5878452,5.73
Outdoor Campus,walking,28.41,72.82,68.15072925,461.0326059,8.94
Bedroom,sleeping,25.41,59.02,22.5780211,85.04823855,1.46
Traffic,stressed,32.75,57.34,103.0284136,408.2434008,10.19
Dining Room,eating,30.09,63.38,75.55889818,538.992026,2.43
Street,walking,26.44,51.17,106.4627091,682.3116868,4.93
Office,stressed,30.35,57.52,94.81764969,659.2242756,9.4
Crowded place,stressed,27.33,89.95,72.44175718,736.6995474,9.78
Outdoor Campus,walking,25.56,71.1,,623.4842161,8.51
Cafeteria,eating,31.92,59.77,80.68130792,446.4214927,2.22
Street,stressed,28.49,75.84,78.28182238,749.80411,3.02
Office,stressed,29.3,65.81,81.20113716,722.5770188,8.43
Park,stressed,29.22,93.37,85.31324737,330.6779995,8.58
Cafeteria,eating,28.07,49.02,,280.261249,3.8
Dorm Room,sleeping,22.46,,32.80923239,157.610518,3.29
Bedroom,sleeping,20.5,53.08,25.34508882,,0.79
Cafe,eating,30.71,82.2,70.94098801,505.1930285,2.23
Dining Room,eating,29.66,53.84,,293.224032,6.73
Dining Room,eating,26.12,81.79,52.10526597,476.1427718,6.05
Cafe,studying,29.43,45.15,41.95339949,374.5916955,4.6
Office,stressed,29.76,92.37,64.61116648,594.0290556,3.94
Dining Room,sleeping,24.24,53.95,42.002404,38.41336105,0.42
Cafe,studying,24.55,64.52,58.0607304,408.6853568,3.96
Cafe,studying,29.26,61.14,41.49543006,442.1968264,4.22
Dining Room,eating,32.68,72.92,65.4491738,596.7119396,1.08
Bedroom,sleeping,23.82,78.28,41.17512526,13.41044024,-0.86
Dorm Room,sleeping,25.75,57.28,27.67108613,147.4419182,0.49
Dorm Room,sleeping,22.39,65.84,24.15915712,,0.93
Office,stressed,28.56,63.71,109.8151169,837.3143642,3.02
Outdoor Campus,stressed,27.88,77.22,114.6856568,,8.2
Meeting Room,stressed,35.2,69.01,94.6111862,298.0622835,3.87
Traffic,stressed,32.75,64.76,108.2275257,,7.69
Bedroom,sleeping,27.46,62.16,31.4676941,95.30649215,0.14
Traffic,stressed,34.87,75.7,86.79303023,737.3191203,1.6
Dorm Room,sleeping,21.67,64.66,19.45661861,111.6823893,2.7
Cafe,sleeping,22.57,58.73,19.33189561,9.761345552,0.28
Crowded place,eating,25.42,63.31,57.88991781,300.8127049,3.16
Study Room,studying,26.7,44.38,43.39732058,511.2346191,3.35
Cafe,eating,24.94,77.96,68.20512676,322.7299253,7.53
Crowded place,stressed,31.23,56.68,103.4058249,649.4931313,5.86
Study Room,studying,26.31,50.91,68.62954277,489.2612691,3.18
Library,studying,28.78,42.52,50.27603614,541.3133758,3.99
Cafeteria,eating,32.82,68.77,49.29388236,509.554155,-1.03
Street,eating,30.22,64.23,45.67487234,518.2936384,4.66
Meeting Room,stressed,27.23,,78.63469902,853.6359319,8.07
Park,eating,32.24,64.71,78.14710725,426.5072611,2.63
Cafe,eating,28.08,54.09,85.06317028,365.9005346,2.25
Traffic,stressed,28.07,59.57,95.38068255,,4.32
Cafe,studying,26.64,51.46,60.3867149,650.6971169,3.33
Study Room,studying,24.77,65.26,59.98917656,303.3490727,-0.08
Cafeteria,eating,27.77,79.34,83.05910007,461.453308,3.76
Cafe,eating,24.6,46.78,59.52188155,575.6652377,3.67
Cafe,eating,35.45,69.2,75.48199231,251.7055423,4.57
Library,studying,30.48,40.94,51.78179572,442.7660924,3.03
Library,studying,23.18,56.4,33.58268932,257.7371438,3.43
Traffic,sleeping,21.13,56.29,16.07840964,100.4404384,1.18
Dining Room,stressed,29.61,53.45,94.59837581,528.8555129,6.22
Street,walking,28.78,73.17,97.2264237,415.9991054,6.75
Office,stressed,30.44,62.1,90.56742725,915.6535384,10.18
Library,studying,21.59,63.46,55.8316819,581.962056,4.17
Meeting Room,stressed,30.83,87.9,96.90135053,718.578703,5.92
Park,walking,28.37,84.93,79.16457939,838.2753559,12.94
Outdoor Campus,walking,30.13,66.02,71.0085016,905.2097786,4.33
Park,walking,25.31,66.91,59.58576399,519.6952177,6.43
Street,walking,23.87,66.02,87.66794886,863.7053762,6.32
Street,walking,33.13,81.01,70.12829372,521.5339618,7.64
Office,stressed,32.79,72.42,61.37026674,675.3787292,6.43
Outdoor Campus,studying,22.33,59.2,44.95716828,536.8173589,1.19
Study Room,studying,22.16,50.57,44.72659297,395.5879598,3.53
Cafe,studying,24.12,51.05,52.7577609,427.7569574,1.41
Park,eating,30.82,54.73,82.99429424,254.5747254,2.57
Traffic,stressed,32.87,82.85,66.36943182,806.5830014,8.41
Study Room,studying,30.27,60.26,66.59762707,631.516401,-0.68
Street,walking,33.39,81.99,86.14665878,622.9468222,7.09
Dining Room,eating,30.32,,76.47741498,405.0021272,4.4
Cafeteria,studying,28.29,50.72,71.16861064,558.34846,4.38
Meeting Room,walking,30.93,53.11,85.8810389,853.9417186,6.03
Dorm Room,sleeping,28.51,61.49,30.40876139,45.38188843,1.71
Street,walking,27.12,,73.17071581,806.2171533,9.12
Cafe,studying,26.62,49.85,45.43795967,405.4453723,3.04
Park,walking,34.8,,54.45435632,669.0354401,8.27
Crowded place,stressed,34.94,78.61,93.48032995,,6.86
Dorm Room,sleeping,25.67,60.55,25.63722248,128.9870004,0.2
Study Room,studying,29.23,64.91,49.71139785,564.9054813,2.65
Outdoor Campus,walking,33.84,69.65,49.9976514,932.1727628,12.32
Library,studying,32.11,54.2,43.64768724,266.9421951,-0.55
Dorm Room,sleeping,25.88,50.97,26.02864826,10.67060532,1.44
Meeting Room,stressed,30.58,63.28,72.5198553,900.1104382,5.18
Bedroom,sleeping,28.78,52.56,18.7773245,111.8430422,0.87
Dining Room,stressed,35.83,62.78,103.440605,308.4917926,10.85
Bedroom,sleeping,23.62,52.14,16.14763097,50.33698148,1.2
Bedroom,sleeping,21.12,62.73,30.11083895,50.38148935,2.86
Cafe,eating,32.55,59.89,51.709694,382.9865219,1.83
Dorm Room,sleeping,28.47,52.55,8.713457552,125.6151831,2.75
Traffic,stressed,32.53,,105.6716169,819.7882461,7.22
Traffic,eating,32.55,76.64,66.41880256,348.3041156,2.05
Traffic,stressed,31.92,82.89,79.02613202,797.0843494,9.67
Cafe,studying,24.15,61.21,42.03695581,698.2630689,-1.81
Cafe,studying,24.72,,57.69861173,611.7544368,2.6
Traffic,studying,29.84,43.39,41.51657704,560.3096806,4.07
Dorm Room,sleeping,26.32,58.51,34.32630458,11.58446514,-1.37
Cafe,studying,25.54,43.51,30.38086392,641.6683593,2.36
Cafe,studying,28.12,58.71,25.73563807,665.6219453,2.72
Street,walking,29.9,,,580.3057383,5.97
Traffic,stressed,32.57,78.85,75.44498478,690.3058789,3.95
Traffic,stressed,34.51,80.36,81.75095028,546.3782927,5.06
Library,studying,29.66,56.83,50.3551189,679.3133395,1.3
Park,walking,27.14,73.87,52.72389767,562.0021843,7.68
Bedroom,sleeping,22.68,65.39,31.84373923,164.3200538,0.47
Office,stressed,33.38,87.47,73.56202173,918.2557472,5.71
Library,studying,26.23,57.9,60.88131657,336.9075905,-0.16
Bedroom,sleeping,28.94,68.74,27.73658162,135.5451092,1.91
Dining Room,eating,34.58,53.72,70.92212606,368.0689966,2.07
Crowded place,stressed,30.71,87.78,91.88186559,388.0573156,7.93
Cafe,eating,32.92,58.55,,603.0868254,4.44
Dining Room,eating,27.89,72.21,80.32694306,610.0871082,2.26
Cafe,studying,25.96,45.71,46.8535277,281.9775546,0.57
Bedroom,sleeping,27.64,55.36,18.74574703,,3.15
Traffic,studying,28.95,48.87,65.61510157,590.0616735,3.16
Bedroom,sleeping,29.87,74.33,21.9594298,34.72628942,1.67
Bedroom,sleeping,26.15,56.24,15.15295865,56.6259595,0.22
Traffic,stressed,33.69,60.01,77.3916892,701.8282783,6.86
Meeting Room,stressed,27.48,65.03,108.662515,688.6895439,6.77
Crowded place,stressed,26.25,80.72,109.4245941,630.8980898,7.08
Office,stressed,31.63,87.23,67.34696774,416.9986699,5.71
Park,walking,32.33,,63.90130086,864.742777,5.24
Street,walking,32.04,50.78,89.49415036,559.3135538,5.46
Office,stressed,29.64,59.62,88.10038535,784.0473674,10.43
Bedroom,sleeping,25.84,71.64,11.57469109,136.7485679,3.76
Cafe,studying,24.87,40.4,47.80738556,279.5904113,2.77
Cafe,eating,30.45,75.62,75.8396285,604.4345778,0.59
Park,walking,33.17,60.77,86.18831991,688.5972253,7.01
Bedroom,sleeping,19.95,64.32,19.84012731,27.91852949,1.21
Dorm Room,sleeping,25.29,72.52,21.39851164,97.01937504,1.92
Traffic,stressed,32.25,76.15,109.5225567,425.4872401,8.45
Study Room,studying,28.13,50.88,56.42321087,377.5541168,0.92
Dining Room,eating,31.4,,52.21783097,528.931572,3.48
Study Room,studying,27.91,58.79,31.88782696,249.8353126,3.12
Crowded place,stressed,27.38,55.28,72.49252912,659.7397864,5.27
Library,studying,30.11,59.21,42.14823649,430.930718,2.09
Cafe,studying,30.24,39.78,44.83468666,560.1161254,2.61
Office,stressed,36.36,77.67,72.77096707,831.65647,11.95
Cafe,eating,26.19,74.38,60.64057101,447.1613941,3.83
Dorm Room,sleeping,27.23,52.35,26.94551789,41.56968573,0.97
Dorm Room,sleeping,26.96,64.91,45.08353854,39.16435211,2.21
Meeting Room,stressed,38.46,92.19,88.27749271,762.4154383,8.03
Bedroom,sleeping,23.22,,12.38458108,128.9921603,-0.52
Bedroom,sleeping,29.52,53.3,37.80802746,128.3164099,-0.08
Study Room,studying,26.05,38.7,47.23723985,480.1450322,2.02
Meeting Room,stressed,28.87,59.43,98.47282756,937.7647873,4.7
Meeting Room,stressed,27.55,60.16,77.46474934,541.1599362,6.75
Street,walking,28.11,78.47,97.21710332,837.7831524,9.24
Library,studying,27.11,47.48,45.26687701,581.7251399,1.29
Office,walking,35.47,70.19,82.32490306,865.7022772,5.28
Meeting Room,stressed,28.07,92.61,74.92724474,,6.27
Street,walking,36.47,50.02,83.22463284,889.0910531,6.44
Cafeteria,eating,29.34,60.49,77.42725645,487.4144439,7.33
Street,walking,26.96,,95.68967013,442.9922689,7.65
Street,walking,27.66,69.39,101.5539406,532.0777587,6.79
Park,walking,35.66,58.77,91.89310606,630.4116143,5.95
Traffic,stressed,34.15,84.47,75.73699216,920.5968222,6.42
Outdoor Campus,walking,29,65.23,62.56975058,401.7790019,9.62
Office,eating,33.31,59.43,,382.6598174,6.41
Street,walking,31.44,74.03,103.5777151,679.7931612,10.24
Outdoor Campus,walking,32.86,71.32,83.11313354,700.5930642,10.69
Street,walking,25.86,66.68,79.10635472,492.0415714,8.33
Crowded place,stressed,28.25,80.33,77.52156971,798.8424412,4.71
Study Room,studying,27.79,62,41.82904712,586.4415625,1.65
Park,walking,28.54,67.46,84.50318414,439.6793087,10.79
Dorm Room,sleeping,27.51,,36.7835743,67.81880462,1.78
Dorm Room,sleeping,24.35,,30.54872625,75.91104247,1.05
Crowded place,stressed,30.2,67.58,74.69411873,381.0954797,4.35
Crowded place,stressed,32.65,67.95,97.63700969,603.729679,6.03
Dorm Room,studying,25.17,64.04,38.28381437,410.6871073,1.38
Cafeteria,eating,25.31,53.84,75.17676699,282.7978511,3.37
Cafe,studying,28.18,47.54,40.58014257,705.258087,4.1
Dorm Room,sleeping,22.43,57.16,7.988636561,,3.33
Cafeteria,eating,29.19,61.2,71.63338913,659.1858632,4.32
Library,studying,27.65,,48.81413546,601.8476833,4
Traffic,stressed,29.38,91.15,97.85452176,,9.74
Library,studying,23.05,52.69,26.59439237,552.4175813,2.92
Library,studying,26.75,51.97,52.98072266,265.8086978,1.77
Office,stressed,28.31,78.88,89.77127248,908.4304824,10.39
Dorm Room,sleeping,27.3,66.8,17.28047151,61.84526057,0.67
Study Room,studying,30.45,42.04,32.85285017,306.2981575,1.01
Study Room,studying,28.57,62.36,36.67747524,427.0277325,1.94
Cafe,sleeping,27.53,56.93,33.29689605,20.41504088,1.79
Bedroom,sleeping,26.69,54.93,23.26855199,13.53635548,4.58
Cafeteria,eating,24.56,71.2,74.91516865,555.6278721,7.02
Cafe,eating,31.54,,57.43818767,566.7075326,4.5
Bedroom,eating,32.81,85.28,68.22455803,614.6321767,5.06
Meeting Room,sleeping,28.99,49.29,36.86287164,105.745981,0.57
Street,eating,30.2,,41.12864654,495.8313376,4.45
Library,studying,29.67,42.03,41.03046764,549.7948456,3.12
Office,stressed,32.29,70.91,83.3448888,368.7651219,8.44
Cafe,studying,28.79,63.99,33.51923897,595.9565835,1.54
Dorm Room,sleeping,23.77,73.45,30.29185578,52.52980901,-1.22
Crowded place,stressed,33.25,59.46,90.89570047,459.5660786,9.2
Dorm Room,sleeping,28.61,,18.80809931,154.5237854,-0.48
Study Room,studying,30.35,60.26,28.49950313,340.3976503,2.91
Cafeteria,eating,29.93,51.6,62.94291944,323.7683978,4.88
Office,stressed,35.49,67.13,75.06421428,370.7622822,5.51
Meeting Room,stressed,34.1,65.57,73.7819608,871.7201063,5.79
Park,walking,33.35,82.81,55.10773611,914.3533694,9.46
Study Room,studying,22.85,44.41,52.3774762,452.7992856,2.73
Cafe,walking,29.37,65.69,79.86392414,913.9843475,6.41
Study Room,studying,27.66,54.23,31.82648178,498.8426928,2.93
Bedroom,sleeping,24.02,61.24,38.17375787,32.67032622,0.31
Street,walking,33.63,67.16,54.52518732,601.1818638,10.5
Dining Room,eating,27.28,62.3,84.54870358,510.4638847,4.03
Park,walking,31.58,85.7,67.31637778,503.2416209,5.44
Outdoor Campus,walking,27.95,60.6,74.04385427,892.6810119,8.35
Bedroom,sleeping,24.76,,21.04057676,,0.38
Cafeteria,eating,33.33,71.54,64.28339846,489.4056612,1.81
Dorm Room,sleeping,25.33,57.15,33.25144311,136.1259769,0.66
Bedroom,sleeping,28.44,52.53,28.66373867,130.1445286,1.66
Cafe,studying,26.84,,57.59392141,469.8072363,0.85
Library,studying,26.88,41.06,41.58262498,410.6865388,1.98
Cafeteria,eating,26.62,85.27,66.45098601,254.1185271,3.59
Bedroom,sleeping,20.96,47.63,33.16767203,60.00612593,3.6
Dorm Room,sleeping,24.23,73.25,26.73920432,2.981298454,-1.14
Study Room,studying,28.12,56.79,21.09795543,589.4607217,3.02
Meeting Room,stressed,30.82,56.29,94.32286918,908.2405512,10.84
Traffic,stressed,33.26,75.35,84.94808827,605.2954544,8.37
Office,stressed,30.96,81.91,81.82251141,606.7515194,4.33
Library,studying,27.88,59.38,57.60045296,535.224952,3.59
Outdoor Campus,walking,32.44,74.06,95.49279366,565.8363507,4.88
Park,walking,24.33,66.13,108.0044802,455.2291523,7.26
Dorm Room,sleeping,21.51,65.74,32.25414794,9.929068541,0.37
Office,stressed,34.09,87.42,71.43527794,645.5157582,3.22
Traffic,stressed,35.34,55.77,75.40252521,347.5140844,6.47
Dorm Room,sleeping,25.82,67.66,22.16022757,6.297925594,0.55
Cafeteria,eating,28.49,57.73,76.83962572,449.6988149,2.59
Dorm Room,sleeping,21.3,67.72,25.74140991,151.8320829,3.07
Cafe,studying,27.49,,42.2973205,619.9207606,2.74
Dorm Room,sleeping,21.28,45.84,33.53751319,171.2436595,1.42
Cafe,eating,29.33,78.72,82.18958161,276.1431347,5.28
Study Room,studying,29.56,52.47,40.91569944,253.458598,2.75
Cafe,eating,31.78,64.76,64.83531958,385.3891135,5.93
Outdoor Campus,walking,34.83,71.9,74.49360477,764.5471387,3.62
Cafeteria,eating,32.2,46.46,56.1396963,595.1554634,2.35
Dorm Room,sleeping,27.72,59.77,24.61218596,134.4195327,0.13
Meeting Room,stressed,28.84,81.4,103.7377614,627.5392464,4.89
Traffic,stressed,27.31,70.5,94.65764414,744.719032,9.77
Cafe,eating,27.74,70.39,53.01319081,387.227634,4.7
Meeting Room,stressed,32.97,63.23,103.8162964,941.0997623,5.27
Cafeteria,studying,27.49,52.12,40.04701889,319.7247135,-0.32
Study Room,studying,25.24,,34.30229071,552.5320482,0.76
